publisher,event_label,is_control,topic_label,n_articles,total_articles,topic_share_pct
The Washington Times,Roe_Leak_Protests_2022,False,"Cia, Jet, Spy",2,50,4.0
The Washington Times,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Washington Times,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",2,50,4.0
The Washington Times,Roe_Leak_Protests_2022,False,"Guerre, Krieg, Ukraine",2,50,4.0
The Washington Times,Roe_Leak_Protests_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
The Washington Times,Roe_Leak_Protests_2022,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
The Washington Times,Roe_Leak_Protests_2022,False,"Missile, North korea, Taiwan",2,50,4.0
The Washington Times,Roe_Leak_Protests_2022,False,"Nato, Putin, Russians",3,50,6.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Abortion, Election, Labour",13,50,26.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Asian, Schools, Students",2,50,4.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",15,50,30.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Cancer, Fire, Nhs",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Carl, Comic relief, Katie",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Cia, Jet, Spy",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Climate change, Fiona, Hurricane",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Draft, Nba, Rangers",2,50,4.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Harvey, Sentenced, Teen",8,50,16.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Liverpool, Transfer, Utd",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Meloni, Nigeria, Philippines",1,50,2.0
The Washington Times,Sarah_Everard_Vigils_2021,False,"Nato, Putin, Russians",2,50,4.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Abortion, Election, Labour",8,50,16.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Asian, Schools, Students",3,50,6.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Biden, Death, France",21,50,42.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Cancer, Fire, Nhs",1,50,2.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Cia, Jet, Spy",2,50,4.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Guerre, Krieg, Ukraine",3,50,6.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Harvey, Sentenced, Teen",9,50,18.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Launch, Nasa, Rocket",1,50,2.0
The Washington Times,Swiss_Womens_Strike_2019,False,"Liverpool, Transfer, Utd",1,50,2.0
The Washington Times,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",12,50,24.0
The Washington Times,Women_Life_Freedom_2022,False,"Appeals, Church england, Planet",1,50,2.0
The Washington Times,Women_Life_Freedom_2022,False,"Asian, Schools, Students",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Biden, Death, France",13,50,26.0
The Washington Times,Women_Life_Freedom_2022,False,"Bill gates, Coronavirus, Vaccine",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,Women_Life_Freedom_2022,False,"Cancels, Floyd, John",3,50,6.0
The Washington Times,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Cia, Jet, Spy",1,50,2.0
The Washington Times,Women_Life_Freedom_2022,False,"Climate change, Fiona, Hurricane",4,50,8.0
The Washington Times,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Washington Times,Women_Life_Freedom_2022,False,"Harvey, Sentenced, Teen",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Missile, North korea, Taiwan",2,50,4.0
The Washington Times,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",2,50,4.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",3,50,6.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Biden, Death, France",11,50,22.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Boat, Border, Migrants",4,50,8.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Cia, Jet, Spy",2,50,4.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Climate change, Fiona, Hurricane",4,50,8.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Elon musk, Tiktok, Twitter",4,50,8.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",5,50,10.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Meloni, Nigeria, Philippines",3,50,6.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Missile, North korea, Taiwan",5,50,10.0
Voice Of America,Israeli_Womens_Protests_2023,False,"Nato, Putin, Russians",6,50,12.0
Voice Of America,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",4,50,8.0
Voice Of America,Roe_Leak_Protests_2022,False,"Biden, Death, France",7,50,14.0
Voice Of America,Roe_Leak_Protests_2022,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Boat, Border, Migrants",4,50,8.0
Voice Of America,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Climate change, Fiona, Hurricane",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
Voice Of America,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Guerre, Krieg, Ukraine",11,50,22.0
Voice Of America,Roe_Leak_Protests_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Lifts sail, Ships, Warming",1,50,2.0
Voice Of America,Roe_Leak_Protests_2022,False,"Meloni, Nigeria, Philippines",3,50,6.0
Voice Of America,Roe_Leak_Protests_2022,False,"Missile, North korea, Taiwan",5,50,10.0
Voice Of America,Roe_Leak_Protests_2022,False,"Nato, Putin, Russians",6,50,12.0
Voice Of America,Roe_Leak_Protests_2022,False,"Plague, Pollen, Spring",2,50,4.0
Voice Of America,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",3,50,6.0
Voice Of America,Women_Life_Freedom_2022,False,"Biden, Death, France",10,50,20.0
Voice Of America,Women_Life_Freedom_2022,False,"Boat, Border, Migrants",4,50,8.0
Voice Of America,Women_Life_Freedom_2022,False,"Cia, Jet, Spy",3,50,6.0
Voice Of America,Women_Life_Freedom_2022,False,"Climate change, Fiona, Hurricane",4,50,8.0
Voice Of America,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",1,50,2.0
Voice Of America,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",9,50,18.0
Voice Of America,Women_Life_Freedom_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
Voice Of America,Women_Life_Freedom_2022,False,"Launch, Nasa, Rocket",1,50,2.0
Voice Of America,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",1,50,2.0
Voice Of America,Women_Life_Freedom_2022,False,"Meloni, Nigeria, Philippines",1,50,2.0
Voice Of America,Women_Life_Freedom_2022,False,"Missile, North korea, Taiwan",5,50,10.0
Voice Of America,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",6,50,12.0
Voice Of America,Women_Life_Freedom_2022,False,"Plague, Pollen, Spring",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",5,50,10.0
Washington Post,Israeli_Womens_Protests_2023,False,"Biden, Death, France",4,50,8.0
Washington Post,Israeli_Womens_Protests_2023,False,"Boat, Border, Migrants",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Cancer, Fire, Nhs",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Coffee, Daily, Walk",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Draft, Nba, Rangers",7,50,14.0
Washington Post,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",24,50,48.0
Washington Post,Israeli_Womens_Protests_2023,False,"Harvey, Sentenced, Teen",2,50,4.0
Washington Post,Israeli_Womens_Protests_2023,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Liverpool, Transfer, Utd",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Missile, North korea, Taiwan",1,50,2.0
Washington Post,Israeli_Womens_Protests_2023,False,"Nato, Putin, Russians",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",8,50,16.0
Washington Post,Roe_Leak_Protests_2022,False,"Asian, Schools, Students",3,50,6.0
Washington Post,Roe_Leak_Protests_2022,False,"Biden, Death, France",12,50,24.0
Washington Post,Roe_Leak_Protests_2022,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Boat, Border, Migrants",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Cancer, Fire, Nhs",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Cia, Jet, Spy",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Draft, Nba, Rangers",7,50,14.0
Washington Post,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",3,50,6.0
Washington Post,Roe_Leak_Protests_2022,False,"Harvey, Sentenced, Teen",4,50,8.0
Washington Post,Roe_Leak_Protests_2022,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
Washington Post,Roe_Leak_Protests_2022,False,"Liverpool, Transfer, Utd",3,50,6.0
Washington Post,Roe_Leak_Protests_2022,False,"Nato, Putin, Russians",4,50,8.0
Washington Post,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",1,50,2.0
Washington Post,Women_Life_Freedom_2022,False,"Biden, Death, France",3,50,6.0
Washington Post,Women_Life_Freedom_2022,False,"Boat, Border, Migrants",1,50,2.0
Washington Post,Women_Life_Freedom_2022,False,"Cia, Jet, Spy",1,50,2.0
Washington Post,Women_Life_Freedom_2022,False,"Draft, Nba, Rangers",41,50,82.0
Washington Post,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",1,50,2.0
Washington Post,Women_Life_Freedom_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
Washington Post,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",1,50,2.0
es,Israeli_Womens_Protests_2023,False,"Biden, Death, France",1,50,2.0
es,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",49,50,98.0
es,Polish_Womens_Strike_2020,False,"Biden, Death, France",2,50,4.0
es,Polish_Womens_Strike_2020,False,"Bill gates, Coronavirus, Vaccine",6,50,12.0
es,Polish_Womens_Strike_2020,False,"Guerre, Krieg, Ukraine",39,50,78.0
es,Polish_Womens_Strike_2020,False,"Liverpool, Transfer, Utd",1,50,2.0
es,Polish_Womens_Strike_2020,False,"Meloni, Nigeria, Philippines",2,50,4.0
es,Roe_Leak_Protests_2022,False,"Biden, Death, France",4,50,8.0
es,Roe_Leak_Protests_2022,False,"Guerre, Krieg, Ukraine",46,50,92.0
es,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",7,50,14.0
es,Sarah_Everard_Vigils_2021,False,"Bill gates, Coronavirus, Vaccine",8,50,16.0
es,Sarah_Everard_Vigils_2021,False,"Guerre, Krieg, Ukraine",35,50,70.0
es,Women_Life_Freedom_2022,False,"Biden, Death, France",5,50,10.0
es,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",44,50,88.0
es,Women_Life_Freedom_2022,False,"Meloni, Nigeria, Philippines",1,50,2.0
i,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",11,50,22.0
i,Israeli_Womens_Protests_2023,False,"Asian, Schools, Students",1,50,2.0
i,Israeli_Womens_Protests_2023,False,"Biden, Death, France",11,50,22.0
i,Israeli_Womens_Protests_2023,False,"Cancer, Fire, Nhs",2,50,4.0
i,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",3,50,6.0
i,Israeli_Womens_Protests_2023,False,"Climate change, Fiona, Hurricane",1,50,2.0
i,Israeli_Womens_Protests_2023,False,"Draft, Nba, Rangers",1,50,2.0
i,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",5,50,10.0
i,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",2,50,4.0
i,Israeli_Womens_Protests_2023,False,"Liverpool, Transfer, Utd",9,50,18.0
i,Israeli_Womens_Protests_2023,False,"Meloni, Nigeria, Philippines",2,50,4.0
i,Israeli_Womens_Protests_2023,False,"Nato, Putin, Russians",1,50,2.0
i,Israeli_Womens_Protests_2023,False,"Plague, Pollen, Spring",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Abortion, Election, Labour",11,50,22.0
i,Polish_Womens_Strike_2020,False,"Biden, Death, France",8,50,16.0
i,Polish_Womens_Strike_2020,False,"Bill gates, Coronavirus, Vaccine",3,50,6.0
i,Polish_Womens_Strike_2020,False,"Carl, Comic relief, Katie",10,50,20.0
i,Polish_Womens_Strike_2020,False,"Climate change, Fiona, Hurricane",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Earnings, Earnings snapshot, Stocks",4,50,8.0
i,Polish_Womens_Strike_2020,False,"Elon musk, Tiktok, Twitter",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Gift, Halloween, Star sign",7,50,14.0
i,Polish_Womens_Strike_2020,False,"Guerre, Krieg, Ukraine",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Lifts sail, Ships, Warming",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
i,Polish_Womens_Strike_2020,False,"Plague, Pollen, Spring",2,50,4.0
i,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",4,50,8.0
i,Roe_Leak_Protests_2022,False,"Asian, Schools, Students",1,50,2.0
i,Roe_Leak_Protests_2022,False,"Biden, Death, France",12,50,24.0
i,Roe_Leak_Protests_2022,False,"Bill gates, Coronavirus, Vaccine",2,50,4.0
i,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",5,50,10.0
i,Roe_Leak_Protests_2022,False,"Climate change, Fiona, Hurricane",4,50,8.0
i,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",7,50,14.0
i,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",1,50,2.0
i,Roe_Leak_Protests_2022,False,"Gift, Halloween, Star sign",2,50,4.0
i,Roe_Leak_Protests_2022,False,"Harvey, Sentenced, Teen",2,50,4.0
i,Roe_Leak_Protests_2022,False,"Liverpool, Transfer, Utd",9,50,18.0
i,Roe_Leak_Protests_2022,False,"Plague, Pollen, Spring",1,50,2.0
i,Sarah_Everard_Vigils_2021,False,"Abortion, Election, Labour",1,50,2.0
i,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",19,50,38.0
i,Sarah_Everard_Vigils_2021,False,"Bill gates, Coronavirus, Vaccine",2,50,4.0
i,Sarah_Everard_Vigils_2021,False,"Carl, Comic relief, Katie",20,50,40.0
i,Sarah_Everard_Vigils_2021,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
i,Sarah_Everard_Vigils_2021,False,"Liverpool, Transfer, Utd",4,50,8.0
i,Sarah_Everard_Vigils_2021,False,"Plague, Pollen, Spring",2,50,4.0
i,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",5,50,10.0
i,Women_Life_Freedom_2022,False,"Best online, Classes, Oxford",1,50,2.0
i,Women_Life_Freedom_2022,False,"Biden, Death, France",11,50,22.0
i,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",6,50,12.0
i,Women_Life_Freedom_2022,False,"Climate change, Fiona, Hurricane",1,50,2.0
i,Women_Life_Freedom_2022,False,"Coffee, Daily, Walk",2,50,4.0
i,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",11,50,22.0
i,Women_Life_Freedom_2022,False,"Elon musk, Tiktok, Twitter",2,50,4.0
i,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",7,50,14.0
i,Women_Life_Freedom_2022,False,"Meloni, Nigeria, Philippines",1,50,2.0
i,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",2,50,4.0
i,Women_Life_Freedom_2022,False,"Plague, Pollen, Spring",1,50,2.0
